altitude,TAS (kts),CL,CD
34500,340,0.5659011502634445,0.03345025269851856
34500,350,0.5340259017996262,0.03197771387930197
34500,360,0.504769853167085,0.030701289395985463
34500,370,0.4778537105219445,0.029590455083702796
34500,380,0.45303443885356093,0.028620088517069153
34500,390,0.43009975654473503,0.027769403624353296
34500,400,0.4088635810653387,0.02702111597270606
34500,410,0.3891622425369076,0.026360784542686908
34500,420,0.3708513206941847,0.025776289486546082
35000,330,0.6123804220635011,0.03575041081572021
35000,340,0.5768877851445957,0.03397757969925956
35000,350,0.5443936976548186,0.032447308917944014
35000,360,0.5145696602061365,0.03112084127859567
35000,370,0.4871309566304987,0.029966455894125284
35000,380,0.46182983353680945,0.02895804539607476
35000,390,0.43844988798629375,0.02807400877955813
35000,400,0.41680142476697046,0.027296383962886615
35000,410,0.3967175964468487,0.026610163755883716
35000,420,0.37805117892695733,0.02600275314329862
35500,330,0.6243238939732229,0.036370773632607295
35500,340,0.5881390316062629,0.03452811586094762
35500,350,0.5550112004382367,0.03293757216969949
35500,360,0.524605494241389,0.031558858832706586
35500,370,0.4966316439275676,0.03035900556950833
35500,380,0.47083706408368414,0.02931087671842762
35500,390,0.44700113118792895,0.0283920204738981
35500,400,0.42493045033552496,0.027583767280138786
35500,410,0.4044549200100177,0.026870518857453014
35500,420,0.38542444474877546,0.026239184109615878
36000,330,0.6365563467038637,0.03701856726621672
36000,340,0.5996625100004392,0.03510299528780113
36000,350,0.565885601273884,0.03344951357662242
36000,360,0.5348841524386635,0.03201624437426115
36000,370,0.5063622071296624,0.03076891276198737
36000,380,0.4800622309975816,0.02967930931647577
36000,390,0.4557592778175594,0.028724093811304897
36000,400,0.4332561634753174,0.02788385793395274
36000,410,0.41237945363504325,0.027142386178774146
36000,420,0.39297611199575266,0.02648606943317053
36500,330,0.6515070248599817,0.03782737894456001
36500,340,0.6137466696129066,0.03582076892735924
36500,350,0.5791764490387921,0.034088705083089754
36500,360,0.547446875055957,0.03258731940235837
36500,370,0.5182550402282836,0.031280708042324835
36500,380,0.49133736154606666,0.03013932091974411
36500,390,0.46646360951513494,0.02913870855807931
36500,400,0.44343196879532515,0.028258540259887326
36500,410,0.4220649316314813,0.027481829873549656
36500,420,0.4022058673880499,0.02679432150997769
37000,330,0.6673536734746307,0.03870515887100353
37000,340,0.6286748706002361,0.03659974790281739
37000,350,0.5932637962562229,0.034782401141830496
37000,360,0.5607624617390996,0.0332070906168192
37000,370,0.5308605919750716,0.031836144660709186
37000,380,0.5032881928073913,0.030638558210811857
37000,390,0.47780943485461735,0.029588677953515732
37000,400,0.4542175940086706,0.028665172153695073
37000,410,0.432330844981483,0.02785021829994093
37000,420,0.41198874740015473,0.027128858575342637
37500,330,0.683585761175482,0.03962615870103825
37500,340,0.643966171211159,0.037417082045903105
37500,350,0.6076937909551837,0.035510253229750266
37500,360,0.5744019243210648,0.033857377967877175
37500,370,0.543772749393791,0.032418929725297876
37500,380,0.5155297049308172,0.03116237681997433
37500,390,0.4894312254570019,0.03006080282699839
37500,400,0.4652655587000625,0.029091825684724217
37500,410,0.4428464568233788,0.02823674534148287
37500,420,0.42200957705221076,0.027479867491199003
38000,330,0.7002126630230153,0.04059250648522688
38000,340,0.6596294031419235,0.03827465987855355
38000,350,0.6224747673731135,0.036273943112680895
38000,360,0.5883731404568394,0.03453968400126384
38000,370,0.5569989700745536,0.033030409811892765
38000,380,0.5280689681662493,0.03171198707588702
38000,390,0.5013356936436976,0.03055617406429071
38000,400,0.4765822437700399,0.029539486673229202
38000,410,0.45361784059016286,0.02864230410267066
38000,420,0.4322741440091064,0.027848159294309838
38500,330,0.7172439821079295,0.041606435054541674
38500,340,0.6756736129027121,0.03917446290926617
38500,350,0.6376152624616616,0.03707523536281025
38500,360,0.6026841794101355,0.035255585244673274
38500,370,0.5705468929989302,0.03367199779865078
38500,380,0.5409132247337504,0.03228865890105832
38500,390,0.513529715000352,0.0310759362639104
38500,400,0.48817418532220963,0.03000918947903013
38500,410,0.4646512174393428,0.029067831662450264
38500,420,0.4427883767094871,0.028234584955058952
39000,330,0.7346895550975358,0.04267028717951543
39000,340,0.692108067042575,0.0401185702115472
39000,350,0.6531240208173198,0.03791598143588048
39000,360,0.6173433067139019,0.0360067358504671
