altitude,TAS (kts),CL,CD
39000,330,0.6814407643454554,0.041967545158403896
39000,340,0.6419454951316619,0.03972004280495288
39000,350,0.6057869325487357,0.037780045728812675
39000,360,0.57259953115139,0.03609841959221603
39000,370,0.5420664663054794,0.0346349503173951
39000,380,0.5139120445790867,0.03335654035122866
39000,390,0.48789545849585875,0.03223580507209802
39000,400,0.4638056202326257,0.031249973094452935
39000,410,0.44145686637251697,0.03038001908930002
39000,420,0.4206853698255108,0.029609975756564752
39500,330,0.6980154932927009,0.04295070204169606
39500,340,0.6575595780240062,0.04059253774199769
39500,350,0.6205215283230623,0.03855701958583273
39500,360,0.5865269075584502,0.036792593971473386
39500,370,0.5552511849494166,0.035257066770672446
39500,380,0.5264119613543985,0.033915710781450344
39500,390,0.4997625721208096,0.032739793025190714
39500,400,0.47508679512234464,0.03170542090468369
39500,410,0.45219445103851946,0.0307926323266512
39500,420,0.43091772800212647,0.029984673797180127
40000,330,0.7149933704724099,0.043982267352238355
40000,340,0.6735534432910504,0.0415079923616769
40000,350,0.6356145146485344,0.03937224988297135
40000,360,0.6007930404664001,0.037520947931333044
40000,370,0.5687565963801713,0.03590981483481615
40000,380,0.5392159144352178,0.03450241350234895
40000,390,0.5119183303382343,0.03326859620826028
40000,400,0.48664236277778405,0.032183293937747603
40000,410,0.46319320668914593,0.031225561709087874
40000,420,0.44139896850592647,0.03037782112411812
40500,330,0.7323842016858032,0.045064624611794904
40500,340,0.6899363284047058,0.04246852190186033
40500,350,0.6510746086823185,0.040227620281045866
40500,360,0.6154061694720987,0.038285164397245816
40500,370,0.5825905008296859,0.03659470274125032
40500,380,0.5523312989167867,0.0351180041418135
40500,390,0.5243697538697173,0.03382343646725568
40500,400,0.49847899727239997,0.03268469636103298
40500,410,0.47445948580359304,0.03167980755776742
40500,420,0.45213514491827655,0.03079032613862165
