altitude,TAS (kts),CL,CD
35000,380,0.1529847697377226,0.023006386610183272
35000,390,0.14523997863331453,0.02290707000991644
35000,400,0.13806875468829466,0.02281970818391059
35000,410,0.131415828376723,0.022742615157761433
35000,420,0.1252324305562763,0.0226743759515104
35000,430,0.11947539616077416,0.02261379792237428
35000,440,0.11410640883330134,0.022559871719083798
35500,300,0.250242770546142,0.024692722101056188
35500,310,0.23435847397661586,0.024361727455959867
35500,320,0.2199399350503201,0.024080063726287376
35500,330,0.20681220706292727,0.02383916542658028
35500,340,0.19482568641135622,0.023632153067683213
35500,350,0.18385183142165537,0.02345346432443516
35500,360,0.17377970176815424,0.023298573544105028
35500,370,0.16451314352923874,0.02316377669893649
35500,380,0.15596848579745695,0.023046025248163914
35500,390,0.14807264529357517,0.022942796856222185
35500,400,0.1407615584322049,0.022851994102287308
35500,410,0.1339788777462985,0.022771864606332775
35500,420,0.12767488293170512,0.022700937656459856
35500,430,0.12180556705869541,0.022637973635159084
35500,440,0.11633186647289659,0.022581923435753916
36000,300,0.2551458070812479,0.024799273463459077
36000,310,0.23895028758909795,0.02445518131737324
36000,320,0.224249244505003,0.02416237211742578
36000,330,0.2108643033729321,0.023911941440788932
36000,340,0.1986429293885148,0.02369673757603017
36000,350,0.18745406234540665,0.02351097809606121
36000,360,0.17718458825086664,0.02334995826748605
36000,370,0.16773646922799354,0.023209827493690164
36000,380,0.15902439499523763,0.023087416602754856
36000,390,0.1509738503439337,0.022980103449969917
36000,400,0.14351951648320196,0.022885707619297598
36000,410,0.1366039419233332,0.022802407388806713
36000,420,0.13017643218431013,0.02272867385033816
36000,430,0.12419211810336565,0.022663218334557013
36000,440,0.11861117064727433,0.022604950221499623
36500,300,0.2611383682493314,0.024932309636992705
36500,310,0.24456246766326564,0.02457186442535047
36500,320,0.22951614396913894,0.024265139394725885
36500,330,0.2158168332639102,0.024002806937362682
36500,340,0.2033084181871957,0.023777375454948523
36500,350,0.1918567603464476,0.02358278770909727
36500,360,0.18134608906203573,0.023414115372778117
36500,370,0.1716760638600426,0.023267324848806527
36500,380,0.16275937079251962,0.023139096349573406
36500,390,0.15451974452623163,0.02302668311228343
36500,400,0.14689033214024894,0.02292780109607972
36500,410,0.1398123327926224,0.022840542001239344
36500,420,0.1332338613516997,0.02276330425785941
36500,430,0.1271089948211997,0.022694737952271598
36500,440,0.1213969687109495,0.02263370063252491
37000,300,0.2674900541154038,0.02507668994917845
37000,310,0.25051097679902534,0.024698497228362475
37000,320,0.23509868037486656,0.024376669749102155
37000,330,0.22106616042595348,0.024101420633275354
37000,340,0.20825350233898215,0.023864889413167455
37000,350,0.1965233050643783,0.023660720605637345
37000,360,0.185756982024586,0.02348374322394794
37000,370,0.17585175215767965,0.023329725065687815
37000,380,0.16671817777275863,0.023195182884394372
37000,390,0.1582781385298247,0.02307723467286805
37000,400,0.15046315543991462,0.022973483929232243
37000,410,0.14321299744429705,0.02288192839339015
37000,420,0.13647451740581823,0.02280088763774949
37000,430,0.13020067534010998,0.02272894528193789
37000,440,0.12434971523959884,0.02266490262224728
37500,300,0.27399623245844046,0.025228179222261046
37500,310,0.25660417191737406,0.024831365144952253
37500,320,0.2408170011841762,0.0244936916065516
37500,330,0.22644316732102518,0.024204889845134244
37500,340,0.21331886610086198,0.02395671236128597
37500,350,0.20130335445926242,0.02374249074221171
37500,360,0.19027516142947262,0.023556799393451507
37500,370,0.1801290059989748,0.02339519772849368
37500,380,0.1707732750779754,0.023254030993676886
37500,390,0.16212794820026064,0.023130275278267935
37500,400,0.15412288075787278,0.023021416082043535
37500,410,0.1466963766880407,0.02292535255813618
37500,420,0.13979399615226556,0.022840321538489444
37500,430,0.13336755500951675,0.022764836903356307
37500,440,0.12737428161807668,0.022697640927562008
38000,300,0.28066066100921444,0.025387127485439552
38000,310,0.2628455722250708,0.02497077517804797
38000,320,0.24667440909012986,0.024616475356298483
38000,330,0.23195095951174746,0.024313453647592072
