altitude,TAS (kts),CL,CD
30000,330,0.4521450308505525,0.02797297002799104
30000,340,0.4259393932493527,0.027075550302143443
30000,350,0.4019477049765322,0.026300916343900155
30000,360,0.3799274217563672,0.02562944898629518
30000,370,0.35966832622078293,0.02504509089057192
30000,380,0.3409874921026675,0.024534626321048202
30000,390,0.3237251404314608,0.02408712069534739
30000,400,0.3077412116226574,0.023693481479908268
30000,410,0.2929125155242425,0.023346111928278845
30000,420,0.27913035067814723,0.023038636354118514
30500,330,0.46057706070294996,0.028273117924984985
30500,340,0.43388271548919777,0.027341914221210926
30500,350,0.4094436074330716,0.026538118639044483
30500,360,0.3870126690628956,0.02584137343459227
30500,370,0.36637576267751115,0.025235016779623594
30500,380,0.34734655062708636,0.024705335423068867
30500,390,0.32976227423110627,0.02424098314273678
30500,400,0.3134802619409454,0.023832525110435987
30500,410,0.29837502623766365,0.023472078595010732
30500,420,0.2843358384951885,0.023153027893057714
31000,330,0.4692041326246362,0.028585948204809454
31000,340,0.4420097754569455,0.027619533022380474
31000,350,0.4171128983087584,0.026785343627485775
31000,360,0.39426180588597926,0.02606225249163847
31000,370,0.37323834947277507,0.025432967755169296
31000,380,0.35385270112758244,0.02488325762971616
31000,390,0.3359390535359823,0.024401346859935412
31000,400,0.31935206276764316,0.023977443859764
31000,410,0.303963890796091,0.02360336782940802
31000,420,0.28966173493663777,0.023272252906773618
31500,330,0.4780316400764628,0.028912055707653525
31500,340,0.4503256540166678,0.027908934591956043
31500,350,0.4249603722802189,0.027043061402333146
31500,360,0.4016793642309168,0.02629250615430919
31500,370,0.38026037694906367,0.025639320216820315
31500,380,0.36051001111029646,0.025068731256319098
31500,390,0.34225933993640245,0.024568516775174375
31500,400,0.32536028502704256,0.024128513287842258
31500,410,0.3096826032381131,0.02374022927518505
31500,420,0.2951113696390408,0.023396538099118992
32000,330,0.4870651502675663,0.029252065963601512
32000,340,0.4588355957105361,0.028210674051750657
32000,350,0.43299097848275914,0.02731176631045083
32000,360,0.4092700220998302,0.026532576088594224
32000,370,0.3874462736606135,0.025854469983966306
32000,380,0.367322679114529,0.025262112073083133
32000,390,0.34872711942234047,0.02474281354900353
32000,400,0.3315087179008624,0.02428602317172667
32000,410,0.3155347701614395,0.023882925456052466
32000,420,0.30068817950191595,0.02352612187039488
32500,330,0.4963104105522715,0.02960663692128001
32500,340,0.46754501478496857,0.028525335293160783
32500,350,0.44120982619708066,0.027591978318581466
32500,360,0.41703860886683936,0.02678292685013796
32500,370,0.39480061146196044,0.026078833389618777
32500,380,0.37429503953699705,0.025463774288258086
32500,390,0.35534650696346076,0.024924574460434182
32500,400,0.33780127318213987,0.024450278306375514
32500,410,0.321524114866998,0.024031732501199256
32500,420,0.3063957126368615,0.023661254976167757
33000,330,0.5057733550922114,0.029976460782128057
33000,340,0.4764595014666249,0.028853532604975165
33000,350,0.4496221907717702,0.02788424446294184
33000,360,0.42499011087609456,0.02704404717935653
33000,370,0.4023281108074642,0.026312848441090227
33000,380,0.381431567656107,0.025674111591379216
33000,390,0.36212175127903906,0.025114154347226532
33000,400,0.3442419898096365,0.024621599354375818
33000,410,0.32765448167484734,0.0241869409151029
33000,420,0.3122376324803959,0.023802201226341548
33500,330,0.5154601117959099,0.030362265947253424
33500,340,0.48558482849978024,0.029195912401097278
33500,350,0.45823351979244586,0.028189140387793583
33500,360,0.43312967727295226,0.0273164513760483
33500,370,0.41003364627154576,0.026556976051914826
33500,380,0.38873688486547514,0.025893538260541634
33500,390,0.36905723980653915,0.025311926603891234
33500,400,0.35083503859109133,0.02480032374782529
33500,410,0.3339298404198369,0.02434885639458989
33500,420,0.3182177220780873,0.023949238227138105
34000,330,0.5253770095486784,0.030764819084330174
34000,340,0.49492695795718933,0.02955315505479754
34000,350,0.46704943950898853,0.028507271978880755
34000,360,0.44146262607909803,0.027600680758761487
34000,370,0.4179222522998619,0.026811701349728188
34000,380,0.39621576412639264,0.02612249033794819
34000,390,0.37615750387804797,0.025518284241226784
34000,400,0.35758472712406936,0.024986806645823412
34000,410,0.34035429113534255,0.02451780069627542
34000,420,0.3243398885479087,0.024102658168827524
34500,330,0.5355305857463589,0.031184927322523693
34500,340,0.5044920483371841,0.029925976846582457
34500,350,0.4760757615328857,0.028839277098045568
34500,360,0.44999445052298226,0.02789730521455775
34500,370,0.42599912920218036,0.02707753506515962
34500,380,0.40387313564943556,0.02636142687827299
34500,390,0.383427224114257,0.025733641011486622
34500,400,0.36449550492361554,0.025181421951271335
34500,410,0.3469320689338399,0.02469411255773387
34500,420,0.3306081677311706,0.02426276866225191
35000,330,0.545927594147111,0.03162344058399886
35000,340,0.5142864619603839,0.030315132033273448
35000,350,0.48531848981730935,0.0291858274257836
35000,360,0.4587308256375031,0.028206924845212547
35000,370,0.4342696493982498,0.027355015007150672
35000,380,0.4117140928159307,0.026610831274706547
35000,390,0.3908712360461564,0.025958432603561756
35000,400,0.37157196876637744,0.02538456339094395
